No input file given, ALL IS LOST. ABANDON SHIP!!!!!!!!!!!!!!!!
Token List:
  >>  Ln:   1	Cl: 1		Type:  MP_PROGRAM		Lex:  program
                MP_LEQUAL ->                                                                      FactorTail
                MP_LEQUAL ->                                                                   TermTail
                MP_LEQUAL ->                                                             OptionalRelationalPart
                MP_LEQUAL ->                                                                RelationalOperator
                MP_LEQUAL ==                                                                   MP_LEQUAL
                  MP_TRUE ->                                                                SimpleExpression
                  MP_TRUE ->                                                                   OptionalSign
                  MP_TRUE ->                                                                   Term
                  MP_TRUE ->                                                                      Factor
                  MP_TRUE ==                                                                         MP_TRUE
                  MP_THEN ->                                                                      FactorTail
                  MP_THEN ->                                                                   TermTail
                  MP_THEN ==                                                       MP_THEN
                   MP_FOR ->                                                       Statement
                   MP_FOR ->                                                          ForStatement
                   MP_FOR ==                                                             MP_FOR
            MP_IDENTIFIER ->                                                             ControlVariable
            MP_IDENTIFIER ->                                                                VariableIdentifier
            MP_IDENTIFIER ==                                                                   MP_IDENTIFIER
                MP_ASSIGN ==                                                             MP_ASSIGN
            MP_STRING_LIT ->                                                             InitialValue
            MP_STRING_LIT ->                                                                OrdinalExpression
            MP_STRING_LIT ->                                                                   Expression
            MP_STRING_LIT ->                                                                      SimpleExpression
            MP_STRING_LIT ->                                                                         OptionalSign
            MP_STRING_LIT ->                                                                         Term
            MP_STRING_LIT ->                                                                            Factor
            MP_STRING_LIT ==                                                                               MP_STRING_LIT
                   MP_DIV ->                                                                            FactorTail
                   MP_DIV ->                                                                               MultiplyingOperator
                   MP_DIV ==                                                                                  MP_DIV
                  MP_TRUE ->                                                                               Factor
                  MP_TRUE ==                                                                                  MP_TRUE
                MP_DOWNTO ->                                                                               FactorTail
                MP_DOWNTO ->                                                                         TermTail
                MP_DOWNTO ->                                                                      OptionalRelationalPart
                MP_DOWNTO ->                                                             StepValue
                MP_DOWNTO ==                                                                MP_DOWNTO
                   MP_NOT ->                                                             FinalValue
                   MP_NOT ->                                                                OrdinalExpression
                   MP_NOT ->                                                                   Expression
                   MP_NOT ->                                                                      SimpleExpression
                   MP_NOT ->                                                                         OptionalSign
                   MP_NOT ->                                                                         Term
                   MP_NOT ->                                                                            Factor
                   MP_NOT ==                                                                               MP_NOT
                  MP_TRUE ->                                                                               Factor
                  MP_TRUE ==                                                                                  MP_TRUE
                MP_LEQUAL ->                                                                            FactorTail
                MP_LEQUAL ->                                                                         TermTail
                MP_LEQUAL ->                                                                      OptionalRelationalPart
                MP_LEQUAL ->                                                                         RelationalOperator
                MP_LEQUAL ==                                                                            MP_LEQUAL
                 MP_FALSE ->                                                                         SimpleExpression
                 MP_FALSE ->                                                                            OptionalSign
                 MP_FALSE ->                                                                            Term
                 MP_FALSE ->                                                                               Factor
                 MP_FALSE ==                                                                                  MP_FALSE
                    MP_DO ->                                                                               FactorTail
                    MP_DO ->                                                                            TermTail
                    MP_DO ==                                                             MP_DO
                    MP_IF ->                                                             Statement
                    MP_IF ->                                                                IfStatement
                    MP_IF ==                                                                   MP_IF
                MP_LPAREN ->                                                                   BooleanExpression
                MP_LPAREN ->                                                                      Expression
                MP_LPAREN ->                                                                         SimpleExpression
                MP_LPAREN ->                                                                            OptionalSign
                MP_LPAREN ->                                                                            Term
                MP_LPAREN ->                                                                               Factor
                MP_LPAREN ==                                                                                  MP_LPAREN
             MP_FIXED_LIT ->                                                                                  Expression
             MP_FIXED_LIT ->                                                                                     SimpleExpression
             MP_FIXED_LIT ->                                                                                        OptionalSign
             MP_FIXED_LIT ->                                                                                        Term
             MP_FIXED_LIT ->                                                                                           Factor
             MP_FIXED_LIT ==                                                                                              MP_FIXED_LIT
                 MP_TIMES ->                                                                                           FactorTail
                 MP_TIMES ->                                                                                              MultiplyingOperator
                 MP_TIMES ==                                                                                                 MP_TIMES
